,Unit:,,Vol %,Vol %,Â°C,bar,Vol. %,bar,Vol %,Vol %,11.8,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,
TP,UTC,LocalTime,Abs_Hum,Rel_Hum,Temperature,Pressure,O2 %,O2 Pressure,CO2 %,H2 %,Blue Vis References,,Temperature [°C],Stirring RPM,,pH,dO2 %,Set Air_Flow [Nl/min],Actual Air_Flow [Nl/min],Set CO2_Flow [Nl/min],Actual CO2_Flow [Nl/min],Set H2 Flow [nL/min],Actual H2 Flow [nL/min],Set Pump 1 [ml/min],Actual Pump 1 [ml/min],Pump1 Total Flow [ml],Set Pump 2 [ml/min],Actual Pump 2 [ml/min],Pump 2 Total Flow [ml],Set Pump 3 [ml/min],Actual Pump 3 [ml/min],Pump 3 Total Flow [ml],Set Pump 4 [ml/min],Actual Pump 4 [ml/min],Pump 4 Total Flow [ml],Solaris Reference Values,,Fermentor Volume (L),OD (calculated),Doubling Time (hrs),[Glycerol] (g/L),Glycerol Uptake Rate (g/L/h),[Ammonia] (g/L),DCW (g/L),FAME Yield (%DCW)
1,2023-10-24 16:49:38,2023-10-24 12:49:38,2.3548175000000002,64.3511125,27.628937500000003,1.01835,0.16454,1.02747,-0.003705,0.23257,8,1008,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:50:38,2023-10-24 12:50:38,2.3523325,64.292365,27.620925000000003,1.018275,0.163215,1.027365,-0.002095,0.2313225,20,1020,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:51:38,2023-10-24 12:51:38,2.35071,64.23743,27.61692,1.0182,0.16265000000000002,1.027285,-0.00294,0.23012,32,1032,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:52:38,2023-10-24 12:52:38,2.3442875,64.111545,27.61692,1.0182324999999999,0.162425,1.027425,-0.00302,0.23049,44,1044,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:53:38,2023-10-24 12:53:38,2.3422475,64.0741575,27.596895,1.0181550000000001,0.169105,1.027345,-0.0025425,0.22890749999999999,56,1056,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:54:38,2023-10-24 12:54:38,2.33685,63.97955,27.57687,1.01818,0.162275,1.027435,-0.00324,0.22726,68,1068,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:55:38,2023-10-24 12:55:38,2.33576,63.921189999999996,27.572195,1.0181775,0.15984500000000001,1.0274125,-0.0027949999999999997,0.2267075,80,1080,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:56:38,2023-10-24 12:56:38,2.328115,63.83382999999999,27.559507500000002,1.0182174999999998,0.157435,1.027385,-0.0026,0.22755,92,1092,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:57:38,2023-10-24 12:57:38,2.322885,63.767835,27.551495,1.0182674999999999,0.1519275,1.02744,-0.0030925,0.2238575,104,1104,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:58:38,2023-10-24 12:58:38,2.3153125,63.680859999999996,27.51812,1.0181975,0.15395999999999999,1.0274,-0.001175,0.2260225,116,1116,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 16:59:38,2023-10-24 12:59:38,2.31244,63.59693250000001,27.506104999999998,1.0181175,0.1629,1.027365,-0.0022925,0.225895,128,1128,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:00:38,2023-10-24 13:00:38,2.306285,63.562982500000004,27.492087499999997,1.01813,0.1543075,1.0273525000000001,-0.00395,0.22621999999999998,140,1140,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:01:38,2023-10-24 13:01:38,2.30399,63.51415,27.4754,1.01807,0.15326250000000002,1.0273325,-0.0029,0.22546,152,1152,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:02:38,2023-10-24 13:02:38,2.2992999999999997,63.49279,27.443352500000003,1.01813,0.154725,1.0273075,-0.0019625,0.22653500000000001,164,1164,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:03:38,2023-10-24 13:03:38,2.29505,63.4531175,27.409307499999997,1.0180875,0.160835,1.02729,-0.002405,0.22535,176,1176,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:04:38,2023-10-24 13:04:38,2.29457,63.44091,27.38994,1.018,0.1557975,1.027355,-0.00386,0.22594,188,1188,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:05:38,2023-10-24 13:05:38,2.2886249999999997,63.452735,27.366577500000002,1.0180925,0.153215,1.0272999999999999,-0.002535,0.224815,200,1200,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:06:38,2023-10-24 13:06:38,2.287125,63.465325,27.34989,1.0180574999999998,0.152035,1.027295,-0.0041075,0.22505750000000002,212,1212,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:07:38,2023-10-24 13:07:38,2.2843074999999997,63.407725,27.3271925,1.0180225,0.14795,1.027235,-0.0035475,0.22376999999999997,224,1224,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:08:38,2023-10-24 13:08:38,2.28122,63.414587499999996,27.31718,1.01805,0.14302,1.0272299999999999,-0.003385,0.2251675,236,1236,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:09:38,2023-10-24 13:09:38,2.2798675,63.4203125,27.303822500000003,1.0180675000000001,0.14994,1.0272350000000001,-0.0028450000000000003,0.22337500000000002,248,1248,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:10:38,2023-10-24 13:10:38,2.275795,63.424507500000004,27.2858,1.0180375000000002,0.15461,1.027205,-0.0023075,0.222575,260,1260,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:11:38,2023-10-24 13:11:38,2.27626,63.45464,27.26444,1.01804,0.14686,1.02723,-0.00139,0.22571,272,1272,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:12:38,2023-10-24 13:12:38,2.272745,63.408485,27.254427500000002,1.0180524999999998,0.15032500000000001,1.02718,-0.0020525,0.225605,284,1284,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:13:38,2023-10-24 13:13:38,2.2723525,63.4092475,27.2611025,1.018055,0.14832,1.02721,-0.00135,0.226765,296,1296,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:14:38,2023-10-24 13:14:38,2.266235,63.38674,27.2477525,1.01803,0.13943,1.02724,-0.0035325,0.22627000000000003,308,1308,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:15:38,2023-10-24 13:15:38,2.2688800000000002,63.372625,27.229055000000002,1.0180500000000001,0.1449,1.02718,-0.002905,0.22636,320,1320,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:16:38,2023-10-24 13:16:38,2.268395,63.3764425,27.233062500000003,1.01801,0.12869750000000002,1.02721,-0.002025,0.223685,332,1332,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:17:38,2023-10-24 13:17:38,2.26723,63.3562175,27.2337325,1.0180150000000001,0.1443925,1.0271599999999999,-0.002895,0.2237025,344,1344,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:18:38,2023-10-24 13:18:38,2.263675,63.3089175,27.22171,1.0179875,0.1456625,1.02713,-0.0027975,0.2243725,356,1356,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:19:38,2023-10-24 13:19:38,2.2652900000000002,63.331425,27.22238,1.01788,0.14166,1.027055,-0.0024875,0.2220425,368,1368,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:20:38,2023-10-24 13:20:38,2.2645975,63.3077725,27.2183725,1.0179125,0.139335,1.0270775,-0.0012575,0.223355,380,1380,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:21:38,2023-10-24 13:21:38,2.26121,63.27153,27.20836,1.01789,0.14608,1.0271325,-0.00194,0.22393,392,1392,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:22:38,2023-10-24 13:22:38,2.26196,63.2768775,27.2183725,1.01788,0.14664249999999998,1.0270675,-0.0028525,0.22260749999999999,404,1404,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:23:38,2023-10-24 13:23:38,2.260375,63.2673375,27.215035,1.0179075000000002,0.155115,1.0270575,-0.0040875,0.22482,416,1416,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:24:38,2023-10-24 13:24:38,2.26135,63.2265225,27.2116975,1.017895,0.149165,1.0269875,-0.0030499999999999998,0.22498,428,1428,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:25:38,2023-10-24 13:25:38,2.257855,63.248264999999996,27.2183725,1.0179025,0.15200749999999996,1.0270975,-0.0014750000000000002,0.223805,440,1440,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:26:38,2023-10-24 13:26:38,2.26157,63.237585,27.20836,1.0179425,0.143835,1.027085,-0.003205,0.22487000000000001,452,1452,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:27:38,2023-10-24 13:27:38,2.2602225,63.2173675,27.2050225,1.0178749999999999,0.1484575,1.0270525,-0.0015775,0.22292499999999998,464,1464,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:28:38,2023-10-24 13:28:38,2.2596350000000003,63.1902825,27.201684999999998,1.0179,0.144495,1.0269949999999999,-0.00267,0.22512749999999998,476,1476,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:29:38,2023-10-24 13:29:38,2.25689,63.178455,27.2123675,1.0178575,0.13942,1.026905,-0.0023750000000000004,0.22307500000000002,488,1488,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:30:38,2023-10-24 13:30:38,2.2566699999999997,63.1639575,27.22171,1.017875,0.144,1.0270350000000001,-0.0029125,0.2230975,500,1500,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:31:38,2023-10-24 13:31:38,2.25675,63.15099,27.22171,1.01793,0.13447,1.0270700000000001,-0.00212,0.22297,512,1512,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:32:38,2023-10-24 13:32:38,2.25527,63.1414525,27.20903,1.01793,0.14849,1.02703,-0.0027674999999999996,0.22211499999999998,524,1524,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:33:38,2023-10-24 13:33:38,2.2551224999999997,63.119322499999996,27.2190425,1.0179200000000002,0.149755,1.0269849999999998,-0.0034325000000000002,0.2212475,536,1536,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:34:38,2023-10-24 13:34:38,2.2556475000000002,63.12352,27.20836,1.0178675,0.1532,1.026985,-0.0022025,0.2201325,548,1548,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:35:38,2023-10-24 13:35:38,2.2536025,63.1044475,27.201684999999998,1.0178775,0.151425,1.0270700000000001,-0.0037199999999999998,0.22107,560,1560,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:36:38,2023-10-24 13:36:38,2.253755,63.075835,27.2123675,1.01785,0.15520499999999998,1.0269650000000001,-0.0032825,0.22379499999999997,572,1572,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:37:38,2023-10-24 13:37:38,2.25255,63.053709999999995,27.22171,1.0178475,0.15439,1.0269350000000002,-0.0031149999999999997,0.22191,584,1584,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:38:38,2023-10-24 13:38:38,2.25223,63.010220000000004,27.2050225,1.017825,0.15121,1.0269424999999999,-0.0015975,0.22307,596,1596,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:39:38,2023-10-24 13:39:38,2.2520875,63.00984,27.2190425,1.01787,0.15278999999999998,1.02698,-0.0013575000000000002,0.2228275,608,1608,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:40:38,2023-10-24 13:40:38,2.2497949999999998,63.000302500000004,27.2116975,1.0178475,0.151885,1.0269075,-0.0023675000000000002,0.22329000000000002,620,1620,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:41:38,2023-10-24 13:41:38,2.24977,62.99229,27.23774,1.01784,0.1562025,1.02696,-0.00251,0.22219,632,1632,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:42:38,2023-10-24 13:42:38,2.248705,62.96216,27.2183725,1.0179,0.1536825,1.026935,-0.0023675,0.2241525,644,1644,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:43:38,2023-10-24 13:43:38,2.250165,62.9758925,27.2123675,1.0178325,0.1551175,1.0269875,-0.0037400000000000003,0.22109499999999999,656,1656,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:44:38,2023-10-24 13:44:38,2.2477975,62.9209625,27.2116975,1.0178675,0.14822999999999997,1.026925,-0.0034625,0.222375,668,1668,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:45:38,2023-10-24 13:45:38,2.2507975,62.92782750000001,27.2183725,1.0178749999999999,0.14865,1.0269599999999999,-0.00292,0.223185,680,1680,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:46:38,2023-10-24 13:46:38,2.2480124999999997,62.916765,27.2050225,1.017915,0.1464,1.02702,-0.0028599999999999997,0.2216125,692,1692,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:47:38,2023-10-24 13:47:38,2.24883,62.90036,27.2183725,1.0178775,0.1471275,1.0269925,-0.0037675,0.2229075,704,1704,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:48:38,2023-10-24 13:48:38,2.24841,62.86602500000001,27.198347499999997,1.0178275,0.14368999999999998,1.02685,-0.00438,0.22131,716,1716,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:49:38,2023-10-24 13:49:38,2.2467475,62.8549625,27.215035,1.0177574999999999,0.1298725,1.026915,-0.0025575,0.2217025,728,1728,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:50:38,2023-10-24 13:50:38,2.246515,62.84695,27.2190425,1.0177725,0.1472,1.026815,-0.00156,0.22065,740,1740,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:51:38,2023-10-24 13:51:38,2.24535,62.84123,27.22171,1.01778,0.157395,1.02679,-0.00263,0.21934,752,1752,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:52:38,2023-10-24 13:52:38,2.2454,62.8301675,27.20836,1.0177775,0.14751999999999998,1.02678,-0.00216,0.222895,764,1764,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:53:38,2023-10-24 13:53:38,2.2444275,62.8072775,27.215035,1.017735,0.15180500000000002,1.02684,-0.0021575,0.22141,776,1776,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:54:38,2023-10-24 13:54:38,2.246425,62.767987500000004,27.2337325,1.0177575,0.145415,1.0268249999999999,-0.0040275,0.22235000000000002,788,1788,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:55:38,2023-10-24 13:55:38,2.2462625,62.7988875,27.22171,1.017765,0.147895,1.02678,-0.00376,0.219355,800,1800,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:56:38,2023-10-24 13:56:38,2.2459175,62.7992675,27.2263875,1.0176725000000002,0.14138,1.0267650000000001,-0.0013725,0.22125,812,1812,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:57:38,2023-10-24 13:57:38,2.2442125,62.722592500000005,27.229725000000002,1.01776,0.144985,1.0266950000000001,-0.0016549999999999998,0.2219025,824,1824,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:58:38,2023-10-24 13:58:38,2.24735,62.74052,27.23774,1.01773,0.13983500000000001,1.02677,-0.00346,0.22101,836,1836,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 17:59:38,2023-10-24 13:59:38,2.246835,62.742045,27.244415,1.0177025,0.140035,1.026715,-0.003025,0.22052750000000002,848,1848,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:00:38,2023-10-24 14:00:38,2.245035,62.75311,27.2263875,1.0177125,0.13514500000000002,1.0267275,-0.0019825,0.22266000000000002,860,1860,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:01:38,2023-10-24 14:01:38,2.24571,62.74052,27.23774,1.01776,0.1404975,1.02676,-0.00482,0.22126,872,1872,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:02:38,2023-10-24 14:02:38,2.2457825000000002,62.71878,27.243745000000004,1.0177625,0.14644249999999998,1.02677,-0.0025375,0.22251749999999998,884,1884,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:03:38,2023-10-24 14:03:38,2.246715,62.7279325,27.2611025,1.0177850000000002,0.151825,1.026735,-0.002405,0.22099000000000002,896,1896,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:04:38,2023-10-24 14:04:38,2.2468500000000002,62.71954,27.26444,1.01769,0.14653,1.0267675,-0.0024200000000000003,0.22083250000000001,908,1908,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:05:38,2023-10-24 14:05:38,2.24666,62.704660000000004,27.2611025,1.0177299999999998,0.14823999999999998,1.0266875,-0.0016,0.22043,920,1920,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:06:38,2023-10-24 14:06:38,2.2457450000000003,62.697412500000006,27.251089999999998,1.01764,0.14953,1.02663,-0.0016925,0.21995,932,1932,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:07:38,2023-10-24 14:07:38,2.2449825000000003,62.67796,27.254427500000002,1.017645,0.1457275,1.0267175000000002,-0.0022325,0.220985,944,1944,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:08:38,2023-10-24 14:08:38,2.2444450000000002,62.6394275,27.2611025,1.0176,0.14741249999999997,1.0266475000000002,-0.0027675,0.2196575,956,1956,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:09:38,2023-10-24 14:09:38,2.24517,62.611580000000004,27.251089999999998,1.0176524999999998,0.14585250000000002,1.02671,-0.00311,0.221135,968,1968,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:10:38,2023-10-24 14:10:38,2.24477,62.626583333333336,27.259990000000002,1.0176233333333335,0.14004333333333333,1.02667,-0.0034633333333333335,0.22026333333333334,980,1980,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:11:38,2023-10-24 14:11:38,2.2417949999999998,62.5986125,27.244415,1.0177075,0.145265,1.0267000000000002,-0.0023675,0.22089999999999999,991,1991,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:12:38,2023-10-24 14:12:38,2.24413,62.584877500000005,27.26444,1.01763,0.1473325,1.026705,-0.00343,0.2209875,1003,2003,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:13:38,2023-10-24 14:13:38,2.24185,62.5997525,27.26444,1.0177125,0.14798,1.0267175,-0.0029125,0.2205075,1015,2015,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:14:38,2023-10-24 14:14:38,2.24364,62.61997,27.26444,1.0176,0.13435249999999999,1.0266925,-0.00381,0.22097,1027,2027,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:15:38,2023-10-24 14:15:38,2.2444724999999996,62.602805000000004,27.268445000000003,1.0176049999999999,0.13617,1.0266975,-0.0028675000000000003,0.218165,1039,2039,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:16:38,2023-10-24 14:16:38,2.2454375,62.555887500000004,27.282462499999998,1.0177075,0.12320500000000001,1.0266724999999999,-0.0039625,0.220905,1051,2051,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:17:38,2023-10-24 14:17:38,2.2462425,62.5684725,27.281795000000002,1.017655,0.135065,1.026665,-0.002675,0.2184625,1063,2063,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:18:38,2023-10-24 14:18:38,2.2455575000000003,62.52308000000001,27.2864675,1.0175774999999998,0.13629249999999998,1.026695,-0.0016275,0.22106,1075,2075,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:19:38,2023-10-24 14:19:38,2.245445,62.55130750000001,27.2931425,1.01755,0.138885,1.0265775,-0.002035,0.21899,1087,2087,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:20:38,2023-10-24 14:20:38,2.2482,62.55016500000001,27.3038225,1.017495,0.13611,1.026585,-0.00315,0.2190125,1099,2099,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:21:38,2023-10-24 14:21:38,2.244465,62.516212499999995,27.2971475,1.0174824999999998,0.137655,1.0265724999999999,-0.0018024999999999998,0.2176025,1111,2111,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:22:38,2023-10-24 14:22:38,2.247845,62.5329975,27.3071625,1.01746,0.14247,1.02657,-0.0032675,0.22053999999999999,1123,2123,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:23:38,2023-10-24 14:23:38,2.2476000000000003,62.543679999999995,27.3312,1.0174725,0.13831000000000002,1.026505,-0.00278,0.2192625,1135,2135,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:24:38,2023-10-24 14:24:38,2.25067,62.52537,27.32052,1.0174,0.14429,1.0265499999999999,-0.0033,0.21948,1147,2147,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:25:38,2023-10-24 14:25:38,2.2485875,62.530325000000005,27.313837499999998,1.0173900000000002,0.139395,1.0264849999999999,-0.0023775,0.2189875,1159,2159,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:26:38,2023-10-24 14:26:38,2.2513975,62.51545,27.327195,1.0173775000000003,0.13867000000000002,1.02652,-0.002825,0.22075,1171,2171,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:27:38,2023-10-24 14:27:38,2.2491375,62.5318525,27.337875,1.0172824999999999,0.14321,1.0264250000000001,-0.0027475000000000004,0.2166725,1183,2183,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:28:38,2023-10-24 14:28:38,2.2500825,62.5104925,27.337875,1.0173524999999999,0.13123,1.026405,-0.00219,0.2211775,1195,2195,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:29:38,2023-10-24 14:29:38,2.2517675,62.488365,27.3599025,1.0172975000000002,0.151565,1.0263399999999998,-0.0026550000000000002,0.220795,1207,2207,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:30:38,2023-10-24 14:30:38,2.2533175,62.4986625,27.34455,1.0173125,0.14598,1.02645,-0.0025449999999999995,0.21982000000000002,1219,2219,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:31:38,2023-10-24 14:31:38,2.25315,62.44297,27.36324,1.01731,0.13632,1.0263550000000001,-0.00364,0.21854,1231,2231,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:32:38,2023-10-24 14:32:38,2.2555825,62.4574675,27.36324,1.017265,0.141625,1.02633,-0.0054,0.22072250000000002,1243,2243,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
1,2023-10-24 18:33:38,2023-10-24 14:33:38,2.25328,62.467,27.383265,1.0172425,0.1478375,1.0263975,-0.0029525000000000003,0.22091000000000002,1255,2255,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,0,0
